order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region
4832,70,10,Backpack,Accessories,2,59.99,119.98,2024-04-26,North
4833,412,10,Backpack,Accessories,4,59.99,239.96,2024-10-15,West
4834,168,9,Water Bottle,Sports,5,19.99,99.95,2024-06-17,East
4835,95,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-04-23,North
4836,329,3,Desk Chair,Furniture,2,199.99,399.98,2024-07-20,North
4837,312,3,Desk Chair,Furniture,3,199.99,599.97,2024-09-03,West
4838,192,10,Backpack,Accessories,1,59.99,59.99,2024-07-14,North
4839,500,5,Notebook,Office,1,4.99,4.99,2024-04-29,East
4840,394,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-27,East
4841,243,9,Water Bottle,Sports,5,19.99,99.95,2024-01-08,North
4842,5,10,Backpack,Accessories,2,59.99,119.98,2024-12-07,South
4843,466,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-21,West
4844,430,5,Notebook,Office,3,4.99,14.97,2024-11-16,West
4845,441,8,Desk Lamp,Furniture,1,45.99,45.99,2024-06-09,North
4846,131,7,Keyboard,Electronics,4,79.99,319.96,2024-07-29,North
4847,266,7,Keyboard,Electronics,1,79.99,79.99,2024-02-01,West
4848,185,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-10-13,East
4849,124,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-28,North
4850,5,8,Desk Lamp,Furniture,1,45.99,45.99,2024-05-16,West
4851,418,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-11-30,East
4852,298,2,Mouse,Electronics,3,25.99,77.97,2024-09-17,North
4853,183,8,Desk Lamp,Furniture,3,45.99,137.97,2024-03-19,West
4854,258,2,Mouse,Electronics,1,25.99,25.99,2024-12-24,North
4855,464,5,Notebook,Office,1,4.99,4.99,2024-04-28,South
4856,45,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-14,North
4857,267,10,Backpack,Accessories,2,59.99,119.98,2024-12-09,East
4858,23,3,Desk Chair,Furniture,5,199.99,999.95,2024-04-26,East
4859,80,10,Backpack,Accessories,3,59.99,179.97,2024-08-29,West
4860,21,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-08-27,South
4861,458,6,Monitor,Electronics,1,299.99,299.99,2024-02-29,West
4862,19,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-06-30,North
4863,460,1,Laptop,Electronics,2,999.99,1999.98,2024-05-18,East
4864,452,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-17,East
4865,174,2,Mouse,Electronics,4,25.99,103.96,2024-04-12,South
4866,10,7,Keyboard,Electronics,2,79.99,159.98,2024-03-02,South
4867,478,1,Laptop,Electronics,1,999.99,999.99,2024-08-27,West
4868,73,8,Desk Lamp,Furniture,2,45.99,91.98,2024-05-31,West
4869,412,8,Desk Lamp,Furniture,5,45.99,229.95,2024-03-23,North
4870,400,10,Backpack,Accessories,2,59.99,119.98,2024-05-10,East
4871,344,7,Keyboard,Electronics,3,79.99,239.97,2024-10-29,West
4872,299,9,Water Bottle,Sports,1,19.99,19.99,2024-09-04,East
4873,314,8,Desk Lamp,Furniture,3,45.99,137.97,2024-12-12,North
4874,122,5,Notebook,Office,4,4.99,19.96,2024-03-17,West
4875,217,6,Monitor,Electronics,4,299.99,1199.96,2024-11-08,East
4876,424,6,Monitor,Electronics,2,299.99,599.98,2024-06-03,South
4877,187,5,Notebook,Office,4,4.99,19.96,2024-09-27,South
4878,270,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-06-05,East
4879,226,7,Keyboard,Electronics,3,79.99,239.97,2024-09-09,East
4880,461,6,Monitor,Electronics,5,299.99,1499.95,2024-06-24,East
4881,290,10,Backpack,Accessories,3,59.99,179.97,2024-06-08,South
4882,354,3,Desk Chair,Furniture,5,199.99,999.95,2024-06-13,South
4883,324,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-08,North
4884,466,1,Laptop,Electronics,1,999.99,999.99,2024-04-14,South
4885,129,9,Water Bottle,Sports,1,19.99,19.99,2024-01-02,South
4886,457,5,Notebook,Office,3,4.99,14.97,2024-03-30,North
4887,336,5,Notebook,Office,1,4.99,4.99,2024-07-16,South
4888,129,10,Backpack,Accessories,5,59.99,299.95,2024-01-01,East
4889,159,5,Notebook,Office,3,4.99,14.97,2024-03-19,West
4890,282,2,Mouse,Electronics,5,25.99,129.95,2024-07-30,North
4891,5,8,Desk Lamp,Furniture,3,45.99,137.97,2024-06-20,South
4892,410,3,Desk Chair,Furniture,2,199.99,399.98,2024-05-07,South
4893,176,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-12-31,West
4894,39,3,Desk Chair,Furniture,4,199.99,799.96,2024-10-02,East
4895,280,6,Monitor,Electronics,4,299.99,1199.96,2024-07-24,South
4896,297,9,Water Bottle,Sports,1,19.99,19.99,2024-12-04,South
4897,203,7,Keyboard,Electronics,5,79.99,399.95,2024-03-09,North
4898,399,10,Backpack,Accessories,4,59.99,239.96,2024-03-10,South
4899,273,8,Desk Lamp,Furniture,3,45.99,137.97,2024-08-06,East
4900,7,2,Mouse,Electronics,3,25.99,77.97,2024-02-21,North
4901,493,6,Monitor,Electronics,2,299.99,599.98,2024-03-10,East
4902,4,5,Notebook,Office,2,4.99,9.98,2024-06-04,South
4903,79,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-04-07,South
4904,63,5,Notebook,Office,5,4.99,24.95,2024-08-11,North
4905,48,1,Laptop,Electronics,4,999.99,3999.96,2024-10-23,South
4906,417,6,Monitor,Electronics,4,299.99,1199.96,2024-05-10,North
4907,21,3,Desk Chair,Furniture,4,199.99,799.96,2024-03-02,West
4908,17,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-12-16,West
4909,6,2,Mouse,Electronics,5,25.99,129.95,2024-03-13,North
4910,450,7,Keyboard,Electronics,4,79.99,319.96,2024-05-05,East
4911,364,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-09,North
4912,72,1,Laptop,Electronics,3,999.99,2999.97,2024-09-08,West
4913,344,6,Monitor,Electronics,2,299.99,599.98,2024-07-18,East
4914,427,7,Keyboard,Electronics,1,79.99,79.99,2024-06-03,North
4915,380,9,Water Bottle,Sports,2,19.99,39.98,2024-01-14,North
4916,159,9,Water Bottle,Sports,1,19.99,19.99,2024-10-17,West
4917,396,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-23,East
4918,341,7,Keyboard,Electronics,2,79.99,159.98,2024-07-11,South
4919,250,5,Notebook,Office,2,4.99,9.98,2024-11-10,East
4920,380,9,Water Bottle,Sports,5,19.99,99.95,2024-10-17,North
4921,283,2,Mouse,Electronics,3,25.99,77.97,2024-11-27,North
4922,496,9,Water Bottle,Sports,2,19.99,39.98,2024-03-23,West
4923,81,5,Notebook,Office,1,4.99,4.99,2024-06-10,South
4924,479,2,Mouse,Electronics,3,25.99,77.97,2024-08-16,East
4925,267,5,Notebook,Office,3,4.99,14.97,2024-08-11,North
4926,90,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-03-29,East
4927,161,9,Water Bottle,Sports,1,19.99,19.99,2024-10-12,North
4928,476,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-27,South
4929,326,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-20,West
4930,397,7,Keyboard,Electronics,3,79.99,239.97,2024-10-10,South
4931,177,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-14,North
4932,460,5,Notebook,Office,4,4.99,19.96,2024-11-16,South
4933,160,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-04-21,West
4934,99,9,Water Bottle,Sports,4,19.99,79.96,2024-12-29,North
4935,96,6,Monitor,Electronics,4,299.99,1199.96,2024-03-15,North
4936,431,1,Laptop,Electronics,1,999.99,999.99,2024-10-25,North
4937,368,5,Notebook,Office,3,4.99,14.97,2024-05-03,North
4938,256,6,Monitor,Electronics,5,299.99,1499.95,2024-11-27,West
4939,17,10,Backpack,Accessories,1,59.99,59.99,2024-01-17,North
4940,141,2,Mouse,Electronics,2,25.99,51.98,2024-02-24,South
4941,483,6,Monitor,Electronics,5,299.99,1499.95,2024-11-03,East
4942,442,10,Backpack,Accessories,4,59.99,239.96,2024-04-23,East
4943,242,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-17,South
4944,267,5,Notebook,Office,3,4.99,14.97,2024-01-16,North
4945,220,5,Notebook,Office,3,4.99,14.97,2024-05-30,West
4946,326,8,Desk Lamp,Furniture,2,45.99,91.98,2024-01-23,East
4947,391,6,Monitor,Electronics,1,299.99,299.99,2024-05-25,West
4948,261,3,Desk Chair,Furniture,3,199.99,599.97,2024-08-04,West
4949,220,2,Mouse,Electronics,4,25.99,103.96,2024-11-26,South
4950,484,9,Water Bottle,Sports,5,19.99,99.95,2024-07-03,West
4951,107,3,Desk Chair,Furniture,5,199.99,999.95,2024-04-11,North
4952,427,1,Laptop,Electronics,4,999.99,3999.96,2024-08-01,West
4953,181,2,Mouse,Electronics,3,25.99,77.97,2024-12-20,North
4954,492,6,Monitor,Electronics,4,299.99,1199.96,2024-05-15,East
4955,274,2,Mouse,Electronics,5,25.99,129.95,2024-06-12,East
4956,86,7,Keyboard,Electronics,5,79.99,399.95,2024-08-13,East
4957,36,1,Laptop,Electronics,2,999.99,1999.98,2024-10-28,West
4958,211,1,Laptop,Electronics,1,999.99,999.99,2024-10-29,North
4959,458,9,Water Bottle,Sports,1,19.99,19.99,2024-08-03,North
4960,227,3,Desk Chair,Furniture,1,199.99,199.99,2024-06-23,South
4961,207,1,Laptop,Electronics,2,999.99,1999.98,2024-11-22,South
4962,383,1,Laptop,Electronics,2,999.99,1999.98,2024-05-29,North
4963,479,1,Laptop,Electronics,3,999.99,2999.97,2024-04-04,East
4964,189,5,Notebook,Office,3,4.99,14.97,2024-04-06,North
4965,30,3,Desk Chair,Furniture,5,199.99,999.95,2024-01-14,South
4966,445,6,Monitor,Electronics,5,299.99,1499.95,2024-08-11,North
4967,427,6,Monitor,Electronics,4,299.99,1199.96,2024-07-15,West
4968,410,6,Monitor,Electronics,5,299.99,1499.95,2024-05-04,South
4969,116,2,Mouse,Electronics,1,25.99,25.99,2024-08-31,North
4970,66,3,Desk Chair,Furniture,4,199.99,799.96,2024-07-01,South
4971,158,7,Keyboard,Electronics,3,79.99,239.97,2024-08-07,West
4972,110,9,Water Bottle,Sports,2,19.99,39.98,2024-04-13,North
4973,69,2,Mouse,Electronics,2,25.99,51.98,2024-07-30,North
4974,91,6,Monitor,Electronics,4,299.99,1199.96,2024-02-22,North
4975,398,6,Monitor,Electronics,3,299.99,899.97,2024-04-22,South
4976,414,6,Monitor,Electronics,5,299.99,1499.95,2024-09-30,West
4977,492,10,Backpack,Accessories,2,59.99,119.98,2024-10-10,East
4978,471,3,Desk Chair,Furniture,3,199.99,599.97,2024-08-17,West
4979,354,8,Desk Lamp,Furniture,3,45.99,137.97,2024-07-08,West
4980,6,10,Backpack,Accessories,5,59.99,299.95,2024-04-23,East
4981,79,8,Desk Lamp,Furniture,3,45.99,137.97,2024-05-12,North
4982,285,7,Keyboard,Electronics,3,79.99,239.97,2024-10-22,West
4983,83,9,Water Bottle,Sports,5,19.99,99.95,2024-07-27,West
4984,413,1,Laptop,Electronics,1,999.99,999.99,2024-03-13,East
4985,74,1,Laptop,Electronics,1,999.99,999.99,2024-09-19,South
4986,202,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-11-07,East
4987,319,9,Water Bottle,Sports,2,19.99,39.98,2024-01-06,West
4988,96,9,Water Bottle,Sports,1,19.99,19.99,2024-03-15,West
4989,394,2,Mouse,Electronics,4,25.99,103.96,2024-08-06,West
4990,488,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-06-09,West
4991,461,5,Notebook,Office,1,4.99,4.99,2024-02-04,North
4992,144,5,Notebook,Office,2,4.99,9.98,2024-04-28,West
4993,1,7,Keyboard,Electronics,3,79.99,239.97,2024-04-28,East
4994,176,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-27,West
4995,482,10,Backpack,Accessories,1,59.99,59.99,2024-04-23,North
4996,454,1,Laptop,Electronics,4,999.99,3999.96,2024-12-17,South
4997,205,7,Keyboard,Electronics,2,79.99,159.98,2024-08-16,West
4998,194,1,Laptop,Electronics,1,999.99,999.99,2024-02-10,West
4999,57,5,Notebook,Office,4,4.99,19.96,2024-10-10,South
5000,417,10,Backpack,Accessories,5,59.99,299.95,2024-07-05,South
5001,30,9,Water Bottle,Sports,4,19.99,79.96,2024-02-18,West
5002,472,8,Desk Lamp,Furniture,4,45.99,183.96,2024-03-25,North
5003,148,1,Laptop,Electronics,3,999.99,2999.97,2024-04-26,East
5004,299,2,Mouse,Electronics,5,25.99,129.95,2024-09-02,South
5005,262,7,Keyboard,Electronics,4,79.99,319.96,2024-03-19,East
5006,39,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-03-07,North
5007,206,2,Mouse,Electronics,2,25.99,51.98,2024-01-16,East
5008,376,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-12-15,North
5009,493,3,Desk Chair,Furniture,3,199.99,599.97,2024-12-05,West
5010,398,3,Desk Chair,Furniture,3,199.99,599.97,2024-08-24,North
5011,417,1,Laptop,Electronics,4,999.99,3999.96,2024-06-29,North
5012,99,6,Monitor,Electronics,4,299.99,1199.96,2024-01-22,South
5013,106,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-10,South
5014,301,2,Mouse,Electronics,4,25.99,103.96,2024-05-21,South
5015,148,8,Desk Lamp,Furniture,2,45.99,91.98,2024-07-19,South
5016,449,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-27,North
5017,31,3,Desk Chair,Furniture,5,199.99,999.95,2024-04-27,North
5018,357,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-22,North
5019,81,8,Desk Lamp,Furniture,4,45.99,183.96,2024-10-31,North
5020,272,7,Keyboard,Electronics,5,79.99,399.95,2024-01-18,North
5021,450,7,Keyboard,Electronics,1,79.99,79.99,2024-01-08,West
5022,308,8,Desk Lamp,Furniture,1,45.99,45.99,2024-02-14,West
5023,49,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-01-10,West
5024,148,5,Notebook,Office,2,4.99,9.98,2024-05-24,East
5025,50,3,Desk Chair,Furniture,4,199.99,799.96,2024-06-24,West
5026,427,1,Laptop,Electronics,4,999.99,3999.96,2024-09-13,East
5027,230,10,Backpack,Accessories,3,59.99,179.97,2024-04-22,West
5028,181,9,Water Bottle,Sports,3,19.99,59.97,2024-11-01,South
5029,183,8,Desk Lamp,Furniture,3,45.99,137.97,2024-10-24,North
5030,187,6,Monitor,Electronics,2,299.99,599.98,2024-06-30,North
5031,347,2,Mouse,Electronics,2,25.99,51.98,2024-12-29,East
5032,437,3,Desk Chair,Furniture,3,199.99,599.97,2024-03-09,South
5033,267,1,Laptop,Electronics,5,999.99,4999.95,2024-01-13,West
5034,266,5,Notebook,Office,3,4.99,14.97,2024-10-13,West
5035,331,3,Desk Chair,Furniture,3,199.99,599.97,2024-08-24,East
5036,65,3,Desk Chair,Furniture,1,199.99,199.99,2024-11-13,East
5037,375,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-26,South
5038,257,5,Notebook,Office,4,4.99,19.96,2024-06-08,North
5039,224,10,Backpack,Accessories,3,59.99,179.97,2024-04-29,North
5040,392,9,Water Bottle,Sports,3,19.99,59.97,2024-08-15,West
5041,399,3,Desk Chair,Furniture,4,199.99,799.96,2024-10-31,West
5042,205,9,Water Bottle,Sports,5,19.99,99.95,2024-07-16,North
5043,387,10,Backpack,Accessories,4,59.99,239.96,2024-03-05,South
5044,175,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-12-17,South
5045,275,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-18,East
5046,284,7,Keyboard,Electronics,4,79.99,319.96,2024-06-14,East
5047,456,2,Mouse,Electronics,5,25.99,129.95,2024-07-20,West
5048,44,2,Mouse,Electronics,2,25.99,51.98,2024-09-07,South
5049,341,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-18,West
5050,188,7,Keyboard,Electronics,4,79.99,319.96,2024-12-15,North
5051,211,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-06-18,East
5052,488,2,Mouse,Electronics,3,25.99,77.97,2024-05-08,South
5053,63,9,Water Bottle,Sports,2,19.99,39.98,2024-07-25,South
5054,231,1,Laptop,Electronics,5,999.99,4999.95,2024-10-23,West
5055,384,1,Laptop,Electronics,1,999.99,999.99,2024-08-05,East
5056,94,3,Desk Chair,Furniture,5,199.99,999.95,2024-11-11,West
5057,59,6,Monitor,Electronics,2,299.99,599.98,2024-09-04,West
5058,308,9,Water Bottle,Sports,2,19.99,39.98,2024-05-17,East
5059,489,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-06-27,East
5060,396,6,Monitor,Electronics,4,299.99,1199.96,2024-06-12,North
5061,463,9,Water Bottle,Sports,1,19.99,19.99,2024-04-04,East
5062,457,7,Keyboard,Electronics,3,79.99,239.97,2024-05-14,West
5063,161,10,Backpack,Accessories,5,59.99,299.95,2024-10-17,East
5064,123,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-12,East
5065,403,3,Desk Chair,Furniture,4,199.99,799.96,2024-06-07,North
5066,344,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-04-21,South
5067,82,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-08-16,East
5068,289,9,Water Bottle,Sports,5,19.99,99.95,2024-11-22,South
5069,218,10,Backpack,Accessories,3,59.99,179.97,2024-12-18,North
5070,225,5,Notebook,Office,2,4.99,9.98,2024-11-07,West
5071,393,1,Laptop,Electronics,4,999.99,3999.96,2024-06-27,East
5072,415,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-05-16,South
5073,465,9,Water Bottle,Sports,4,19.99,79.96,2024-11-03,North
5074,213,6,Monitor,Electronics,4,299.99,1199.96,2024-09-26,East
5075,195,6,Monitor,Electronics,4,299.99,1199.96,2024-11-23,West
5076,7,1,Laptop,Electronics,3,999.99,2999.97,2024-02-13,West
5077,300,8,Desk Lamp,Furniture,5,45.99,229.95,2024-08-27,North
5078,307,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-06-10,South
5079,178,6,Monitor,Electronics,1,299.99,299.99,2024-10-12,East
5080,209,7,Keyboard,Electronics,3,79.99,239.97,2024-07-03,South
5081,343,5,Notebook,Office,2,4.99,9.98,2024-05-20,South
5082,398,10,Backpack,Accessories,5,59.99,299.95,2024-11-13,North
5083,143,2,Mouse,Electronics,1,25.99,25.99,2024-11-16,North
5084,254,5,Notebook,Office,2,4.99,9.98,2024-05-17,West
5085,268,1,Laptop,Electronics,4,999.99,3999.96,2024-08-24,South
5086,268,9,Water Bottle,Sports,3,19.99,59.97,2024-12-03,North
5087,22,5,Notebook,Office,1,4.99,4.99,2024-03-02,East
5088,269,5,Notebook,Office,3,4.99,14.97,2024-09-07,West
5089,439,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-18,East
5090,54,9,Water Bottle,Sports,1,19.99,19.99,2024-08-20,South
5091,486,10,Backpack,Accessories,4,59.99,239.96,2024-10-09,East
5092,279,3,Desk Chair,Furniture,3,199.99,599.97,2024-01-24,East
5093,210,9,Water Bottle,Sports,4,19.99,79.96,2024-12-23,North
5094,82,3,Desk Chair,Furniture,4,199.99,799.96,2024-03-19,North
5095,56,3,Desk Chair,Furniture,1,199.99,199.99,2024-12-30,South
5096,188,1,Laptop,Electronics,3,999.99,2999.97,2024-05-04,North
5097,397,8,Desk Lamp,Furniture,1,45.99,45.99,2024-01-17,West
5098,208,8,Desk Lamp,Furniture,5,45.99,229.95,2024-12-27,North
5099,191,7,Keyboard,Electronics,1,79.99,79.99,2024-10-20,South
5100,463,3,Desk Chair,Furniture,1,199.99,199.99,2024-05-21,North
5101,32,6,Monitor,Electronics,2,299.99,599.98,2024-04-26,North
5102,251,10,Backpack,Accessories,4,59.99,239.96,2024-07-09,South
5103,118,6,Monitor,Electronics,2,299.99,599.98,2024-11-26,North
5104,110,10,Backpack,Accessories,4,59.99,239.96,2024-10-08,North
5105,441,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-14,West
5106,467,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-05-02,North
5107,181,8,Desk Lamp,Furniture,4,45.99,183.96,2024-05-28,South
5108,120,2,Mouse,Electronics,2,25.99,51.98,2024-10-10,East
5109,342,9,Water Bottle,Sports,2,19.99,39.98,2024-11-11,West
5110,319,6,Monitor,Electronics,3,299.99,899.97,2024-06-17,North
5111,257,6,Monitor,Electronics,1,299.99,299.99,2024-02-28,North
5112,299,10,Backpack,Accessories,5,59.99,299.95,2024-03-10,South
5113,401,1,Laptop,Electronics,1,999.99,999.99,2024-09-17,East
5114,249,6,Monitor,Electronics,5,299.99,1499.95,2024-12-15,North
5115,301,10,Backpack,Accessories,4,59.99,239.96,2024-04-16,West
5116,412,7,Keyboard,Electronics,1,79.99,79.99,2024-09-01,North
5117,282,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-05,North
5118,265,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-15,North
5119,366,6,Monitor,Electronics,3,299.99,899.97,2024-12-04,South
5120,453,7,Keyboard,Electronics,4,79.99,319.96,2024-01-19,North
5121,368,9,Water Bottle,Sports,2,19.99,39.98,2024-11-11,North
5122,342,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-17,North
5123,70,7,Keyboard,Electronics,2,79.99,159.98,2024-03-27,West
5124,380,7,Keyboard,Electronics,1,79.99,79.99,2024-03-29,South
5125,496,10,Backpack,Accessories,4,59.99,239.96,2024-10-21,East
5126,458,2,Mouse,Electronics,5,25.99,129.95,2024-09-10,South
5127,374,2,Mouse,Electronics,1,25.99,25.99,2024-03-15,South
5128,467,10,Backpack,Accessories,4,59.99,239.96,2024-11-07,North
5129,279,10,Backpack,Accessories,3,59.99,179.97,2024-06-22,West
5130,369,9,Water Bottle,Sports,3,19.99,59.97,2024-02-10,North
5131,285,9,Water Bottle,Sports,4,19.99,79.96,2024-04-17,South
5132,333,9,Water Bottle,Sports,1,19.99,19.99,2024-02-23,West
5133,388,1,Laptop,Electronics,1,999.99,999.99,2024-12-30,South
5134,443,6,Monitor,Electronics,2,299.99,599.98,2024-11-09,East
5135,226,1,Laptop,Electronics,1,999.99,999.99,2024-11-20,South
5136,287,9,Water Bottle,Sports,3,19.99,59.97,2024-02-18,North
5137,82,3,Desk Chair,Furniture,4,199.99,799.96,2024-12-01,South
5138,466,3,Desk Chair,Furniture,3,199.99,599.97,2024-06-02,West
5139,78,5,Notebook,Office,1,4.99,4.99,2024-12-03,South
5140,382,8,Desk Lamp,Furniture,1,45.99,45.99,2024-04-20,South
5141,117,10,Backpack,Accessories,5,59.99,299.95,2024-04-29,North
5142,377,5,Notebook,Office,2,4.99,9.98,2024-06-19,North
5143,332,3,Desk Chair,Furniture,4,199.99,799.96,2024-02-02,East
5144,394,8,Desk Lamp,Furniture,1,45.99,45.99,2024-10-04,East
5145,360,3,Desk Chair,Furniture,1,199.99,199.99,2024-10-27,South
5146,57,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-09,North
5147,315,6,Monitor,Electronics,1,299.99,299.99,2024-01-31,East
5148,256,10,Backpack,Accessories,4,59.99,239.96,2024-10-22,West
5149,362,8,Desk Lamp,Furniture,2,45.99,91.98,2024-07-02,North
5150,437,1,Laptop,Electronics,2,999.99,1999.98,2024-12-18,East
5151,111,5,Notebook,Office,2,4.99,9.98,2024-11-12,North
5152,450,9,Water Bottle,Sports,3,19.99,59.97,2024-04-06,South
5153,220,6,Monitor,Electronics,2,299.99,599.98,2024-04-29,South
5154,487,9,Water Bottle,Sports,4,19.99,79.96,2024-09-21,East
5155,431,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-19,West
5156,118,3,Desk Chair,Furniture,2,199.99,399.98,2024-08-11,South
5157,32,3,Desk Chair,Furniture,4,199.99,799.96,2024-10-27,West
5158,193,10,Backpack,Accessories,3,59.99,179.97,2024-01-14,West
5159,173,2,Mouse,Electronics,1,25.99,25.99,2024-12-06,South
5160,441,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-09,South
5161,103,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-24,East
5162,347,5,Notebook,Office,4,4.99,19.96,2024-05-10,North
5163,107,2,Mouse,Electronics,5,25.99,129.95,2024-12-08,East
5164,194,5,Notebook,Office,2,4.99,9.98,2024-10-11,West
5165,188,2,Mouse,Electronics,1,25.99,25.99,2024-08-09,South
5166,213,3,Desk Chair,Furniture,5,199.99,999.95,2024-11-15,West
5167,310,1,Laptop,Electronics,3,999.99,2999.97,2024-12-08,South
5168,333,6,Monitor,Electronics,1,299.99,299.99,2024-10-17,South
5169,328,2,Mouse,Electronics,1,25.99,25.99,2024-05-25,South
5170,404,1,Laptop,Electronics,2,999.99,1999.98,2024-04-06,South
5171,37,7,Keyboard,Electronics,4,79.99,319.96,2024-08-24,West
5172,364,1,Laptop,Electronics,2,999.99,1999.98,2024-11-04,West
5173,285,8,Desk Lamp,Furniture,4,45.99,183.96,2024-02-03,North
5174,96,6,Monitor,Electronics,3,299.99,899.97,2024-01-05,West
5175,273,9,Water Bottle,Sports,1,19.99,19.99,2024-12-17,East
5176,308,10,Backpack,Accessories,3,59.99,179.97,2024-11-15,West
5177,212,10,Backpack,Accessories,4,59.99,239.96,2024-06-22,South
5178,319,10,Backpack,Accessories,3,59.99,179.97,2024-08-10,North
5179,24,5,Notebook,Office,4,4.99,19.96,2024-01-23,South
5180,227,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-02,North
5181,405,3,Desk Chair,Furniture,1,199.99,199.99,2024-02-04,South
5182,496,5,Notebook,Office,1,4.99,4.99,2024-03-23,West
